participantcode,round,std_female,std_standing,consider_regrade,num_class,control,regret3,regret4,asked,std_male,everasked,num_asked,num_asked_imp,everasked_mt,num_asked_mt,ratio_asked_mt,everasked_fn,num_asked_fn,ratio_asked_fn,orig_ngrade,fn_ngrade,part_up,part_down,posgradechange,neggradechange,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O23,O24,O25,O26,O30,O31,O32,O33,O34,O35,O36,O37,stress,pr_up,pr_same,pr_down
whdr9gwu,2,0,2,NA,2,6,2,2,Yes,1,1,2,2,1,2,0.3779761791229248,1,1,0.1949404776096344,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,70,17.5,12.5
whdr9gwu,3,0,2,NA,2,6,2,2,NA,1,1,2,2,1,2,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,70,17.5,12.5
wiuk6r4f,1,0,1,No,0,6,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,50,50,0
wiuk6r4f,2,0,1,NA,0,6,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,50,0
wiuk6r4f,3,0,1,NA,0,6,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,50,0
wl1kjgzl,1,1,1,Yes,1,5,1,1,Yes,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,30,70,0
wl1kjgzl,2,1,1,NA,1,5,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,70,0
wl1kjgzl,3,1,1,NA,1,5,1,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,70,0
wltj84br,1,0,2,No,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,45,10,45
wltj84br,2,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,10,45
wltj84br,3,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,10,45
wm9u12hv,1,1,4,Yes,2,6,1,1,No,0,1,1,2,1,1,0.3982639014720917,1,1,0.2152777761220932,2.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,5.5,47.5,52.5,0
wm9u12hv,2,1,4,NA,2,6,1,1,Yes,0,1,1,2,1,1,0.3982639014720917,1,1,0.2152777761220932,3,3.3340001106262207,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,47.5,52.5,0
wm9u12hv,3,1,4,NA,2,6,1,1,NA,0,1,1,2,1,1,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,47.5,52.5,0
wmckn71y,1,1,4,No,0,3,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,10,85,5
wmckn71y,2,1,4,NA,0,3,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,85,5
wmckn71y,3,1,4,NA,0,3,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,85,5
wnmy965s,1,1,4,Yes,1,4,1,1,Yes,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,3.6670000553131104,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,50,50,0
wnmy965s,2,1,4,NA,1,4,1,1,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,50,0
wnmy965s,3,1,4,NA,1,4,1,1,NA,0,1,1,1,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,50,0
wozcd7c1,1,1,3,No,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,25,75,0
wozcd7c1,2,1,3,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,75,0
wozcd7c1,3,1,3,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,75,0
wrxl6b5r,1,1,4,Yes,2,3,1,2,Yes,0,1,1,2,0,0,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5.5,40,60,0
wrxl6b5r,2,1,4,NA,2,3,1,2,No,0,1,1,2,0,0,0.3982639014720917,1,1,0.2152777761220932,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.5,40,60,0
wrxl6b5r,3,1,4,NA,2,3,1,2,NA,0,1,1,2,0,0,0.3982639014720917,1,1,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,40,60,0
ws1l5uvd,1,1,3,Yes,1,6,5,3,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,45,55,0
ws1l5uvd,2,1,3,NA,1,6,5,3,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,55,0
ws1l5uvd,3,1,3,NA,1,6,5,3,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,55,0
wsa6k6aw,1,1,2,No,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6,50,50,0
wsa6k6aw,2,1,2,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,50,0
wsa6k6aw,3,1,2,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,50,0
wszg495y,1,0,2,Yes,2,5,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,2.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,70,30,0
wszg495y,2,0,2,NA,2,5,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,30,0
wszg495y,3,0,2,NA,2,5,1,1,NA,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,30,0
wufcojdz,1,1,3,Yes,3,6,4,1,No,0,1,1,3,1,1,0.3982639014720917,1,1,0.2152777761220932,2.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0,100,0
wufcojdz,2,1,3,NA,3,6,4,1,No,0,1,1,3,1,1,0.3982639014720917,1,1,0.2152777761220932,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0
wufcojdz,3,1,3,NA,3,6,4,1,Yes,0,1,1,3,1,1,0.3982639014720917,1,1,0.2152777761220932,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0
wursx4n3,1,0,1,No,0,7,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,95,0
wursx4n3,2,0,1,NA,0,7,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,95,0
wursx4n3,3,0,1,NA,0,7,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,95,0
wvv56etc,1,0,3,Yes,2,5,1,1,Yes,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,95,5,0
wvv56etc,2,0,3,NA,2,5,1,1,No,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,3.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,5,0
wvv56etc,3,0,3,NA,2,5,1,1,NA,1,1,1,2,1,1,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,5,0
wvvlr9ic,1,1,3,Yes,3,6,1,1,Yes,0,1,2,3,1,2,0.3982639014720917,0,0,0.2152777761220932,3,3.3340001106262207,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.333333492279053,83.33333587646484,16.66666603088379,0
wvvlr9ic,2,1,3,NA,3,6,1,1,Yes,0,1,2,3,1,2,0.3982639014720917,0,0,0.2152777761220932,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333492279053,83.33333587646484,16.66666603088379,0
wvvlr9ic,3,1,3,NA,3,6,1,1,No,0,1,2,3,1,2,0.3982639014720917,0,0,0.2152777761220932,3.6670000553131104,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.333333492279053,83.33333587646484,16.66666603088379,0
ww5m9vou,1,1,1,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,7,10,60,30
ww5m9vou,2,1,1,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,60,30
ww5m9vou,3,1,1,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,60,30
ww6016hi,1,1,3,Yes,2,5,3,4,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,4.5,10,50,40
ww6016hi,2,1,3,NA,2,5,3,4,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4.5,10,50,40
ww6016hi,3,1,3,NA,2,5,3,4,NA,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,10,50,40
wxrh6c2p,1,0,2,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,30,65,5
wxrh6c2p,2,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,65,5
wxrh6c2p,3,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,65,5
wyygfxc8,1,1,3,No,0,6,6,6,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,20,75,5
wyygfxc8,2,1,3,NA,0,6,6,6,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,75,5
wyygfxc8,3,1,3,NA,0,6,6,6,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,75,5
wzdqbp7h,1,0,1,No,0,2,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,7,10,60,30
wzdqbp7h,2,0,1,NA,0,2,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,60,30
wzdqbp7h,3,0,1,NA,0,2,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,60,30
wzrgosva,1,0,1,Yes,2,6,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.5,15,85,0
wzrgosva,2,0,1,NA,2,6,1,1,No,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5,15,85,0
wzrgosva,3,0,1,NA,2,6,1,1,NA,1,0,0,2,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,15,85,0
x1303igx,1,1,1,No,0,4,5,5,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,6,20,50,30
x1303igx,2,1,1,NA,0,4,5,5,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,50,30
x1303igx,3,1,1,NA,0,4,5,5,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,50,30
x1973ayg,1,1,3,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,6,20,75,5
x1973ayg,2,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,75,5
x1973ayg,3,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,75,5
x2kt8x0d,1,1,3,Yes,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,55,45,0
x2kt8x0d,2,1,3,NA,2,6,1,1,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,45,0
x2kt8x0d,3,1,3,NA,2,6,1,1,NA,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,45,0
x3cs2zaf,1,1,4,No,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,20,80,0
x3cs2zaf,2,1,4,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,80,0
x3cs2zaf,3,1,4,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,80,0
x5mp7i8o,1,1,1,Yes,2,6,2,2,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,40,60,0
x5mp7i8o,2,1,1,NA,2,6,2,2,Yes,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,3,3.3340001106262207,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,40,60,0
x5mp7i8o,3,1,1,NA,2,6,2,2,NA,0,1,2,2,1,2,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,60,0
x6v1bf6d,1,0,1,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,30,60,10
x6v1bf6d,2,0,1,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,60,10
x6v1bf6d,3,0,1,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,60,10
x73rzl4h,1,1,2,Yes,1,5,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,3,97,0
x73rzl4h,2,1,2,NA,1,5,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,97,0
x73rzl4h,3,1,2,NA,1,5,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,97,0
x7lcled1,1,0,2,No,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,70,20,10
x7lcled1,2,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,20,10
x7lcled1,3,0,2,NA,0,6,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,20,10
x8yvocvq,1,1,1,Yes,1,7,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,0,100,0
x8yvocvq,2,1,1,NA,1,7,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
x8yvocvq,3,1,1,NA,1,7,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,100,0
xb7mgzcw,1,1,3,Yes,2,5,1,1,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,0,100,0
xb7mgzcw,2,1,3,NA,2,5,1,1,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,100,0
xb7mgzcw,3,1,3,NA,2,5,1,1,NA,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,0
xbxuxlo9,1,0,3,No,0,7,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,7,8,92,0
xbxuxlo9,2,0,3,NA,0,7,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,92,0
xbxuxlo9,3,0,3,NA,0,7,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,92,0
xcbelldz,1,1,3,Yes,1,3,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,15,75,10
xcbelldz,2,1,3,NA,1,3,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,75,10
xcbelldz,3,1,3,NA,1,3,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,75,10
xcpwpu5z,1,1,3,Yes,1,6,2,2,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,25,50,25
